what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355410714257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355410771532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355410774462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355410831698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355410834559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355410891872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355410894716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355410952068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355410954918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411012242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411015806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411072430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411075935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411132604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411135524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411192783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411195636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411252966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411255892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411313134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411315979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411373313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411376210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411433489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411436372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411493667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411496826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411553847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411556744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411614023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411616932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411674198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411677070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411734369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411737258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411794545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411797418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411854735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411857615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411914917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411923035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411975095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355411977993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355412035284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355412038181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355412095455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355412098379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355412155635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355412158552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355412215809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355412218700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355412275986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355412278894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355412336161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355412339057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355412396358
