what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355390927494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355390927505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355390927674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355391037960
executed,command,org.testng.eclipse,6.8.0.20121120_1820,"org.testng.eclipse.shortcut.testngSuite.run",1355391039824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355391044077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355391044088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355391044246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355393266314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355393270708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355393319810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355393325446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355393331473
executed,command,org.testng.eclipse,6.8.0.20121120_1820,"org.testng.eclipse.shortcut.testngSuite.run",1355393335429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355393340465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355393340476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355393340639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355393493461
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355393497986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355393515477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355393521611
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1355393530405
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355393538551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1355393553471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355393555456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1355393566263
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355393579920
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355393580415
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1355393584634
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355393587061
executed,command,org.testng.eclipse,6.8.0.20121120_1820,"org.testng.eclipse.shortcut.testngSuite.debug",1355393590075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355393595595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355393595605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355393595764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355393655460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355393655497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355393657915
error,log,,,"Referenced part does not exist yet: org.eclipse.ui.views.ProblemView.",1355393658098
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1355393658835
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1355393659030
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1355393659196
started,bundle,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms",1355393659822
error,log,,,"DDMS files not found: C:\\Program Files\\Android\\android-sdk\\platform-tools\\adb.exe ",1355393659989
started,bundle,com.android.ide.eclipse.traceview,20.0.0.v201206242043-391819,"com.android.ide.eclipse.traceview",1355393660079
opened,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1355393660115
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1355393660194
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355393660209
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1355393661674
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1355393661726
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1355393669361
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1355393669526
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1355393675282
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1355393678737
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1355393689705
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1355393691169
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1355393693001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355393701115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355393703520
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355393711615
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1355393711665
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355393713270
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355393717750
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1355393720394
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355393720440
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1355393727746
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1355393727941
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355393733316
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1355393736731
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1355393737739
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1355393738139
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1355393738347
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1355393738555
