what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429317513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429384849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429387727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429445032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429447904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429510228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429513130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429575423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429578274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429640623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429643525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429705800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429708679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429770995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429774172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429836191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429839063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429911433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429914334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429981624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355429984492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430051847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430054724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430122066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430124944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430190733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430193609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430252434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430255341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430317625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430320495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430382821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430385695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430447999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430450880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430513201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430516073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430578407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430581275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430643604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430646441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430708819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430712004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430773998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430776838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430839197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430842775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430904382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430907233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430979601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355430988037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355431049802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355431052721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355431120007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355431122875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355431190214
