what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356598155622
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1356598156961
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356598169223
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1356598170001
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1356598206114
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356598216407
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1356598216622
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356598243061
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356598243582
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356598340063
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1356598355716
opened,editor,,,"org.eclipse.ui.systemInPlaceEditor",1356598396474
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1356598396560
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1356598408263
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356598420335
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1356598421608
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1356598474722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356598529685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356598533078
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1356598555532
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356598618216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356598620749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356598622716
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1356598795600
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356598815459
opened,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1356598895454
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1356598895637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356598934829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356598938166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356598938206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356598940174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1356598942362
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356598958018
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356598997367
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356598997406
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356599042553
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356599049389
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356599073924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356599086031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356599087311
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356599095082
executed,command,org.testng.eclipse,6.8.0.20121120_1820,"org.testng.eclipse.shortcut.testngSuite.run",1356599098849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356599108794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356599127795
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1356599129233
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356599138766
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1356599157337
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356599164966
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1356599165868
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1356599202019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356599314698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356599603536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356599617538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356599618893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356599619323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356599786286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356599790520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356599793271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356599795455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356599797775
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1356599799290
closed,editor,,,"org.eclipse.ui.systemInPlaceEditor",1356599799290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356599801160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356599809022
closed,editor,,,"org.eclipse.ui.systemInPlaceEditor",1356599816023
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356599827304
executed,command,org.testng.eclipse,6.8.0.20121120_1820,"org.testng.eclipse.shortcut.testngSuite.run",1356599842144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356599845395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356599873804
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1356599875034
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1356599881000
